video_id,kelompok,comment_id,author,teks_asli,teks_bersih,jumlah_kata,jumlah_like,published_at,sentimen,confidence_score
kL5paxuuYdA,KAI_KRL,Ugy7wRQbMDV6oPVZ3Il4AaABAg,@kanankiri3471,Gw penasaran gimana tektokan masinis krl dengan operator sinyal/terkait stasiun ketika krl menabrak mobil tsb. Harusnya ada jeda waktu beberapa menit yg bisa operator statiun manfaatkan utk kasih instruksi ke kereta dibelakangnya utk memperlambat/mengerem.,Gw penasaran gimana tektokan masinis krl dengan operator sinyal terkait stasiun ketika krl menabrak mobil tsb. Harusnya ada jeda waktu beberapa menit yg bisa operator statiun manfaatkan utk kasih instruksi ke kereta dibelakangnya utk memperlambat mengerem.,36,0,2026-04-28T03:59:58Z,NETRAL,0.9471
kL5paxuuYdA,KAI_KRL,UgwMdh0JyCFu-5bhiP54AaABAg,@sheklipit2995,"Dirut kai berdalih. 
Dari rekaman penumpang kereta agro terdengar semboyan 35 hanya sesaat sebelum tabrakan (kurang dari 5 detik) artinya masinis kereta baru menyadari ada kereta berhenti didepannya. 
Padahal seharusnya antar kereta berjarak 2 sampai 3 blok dan setiap blok sepanjang 500 hingga 800 meter. 
Jika jarak dipersempit menjadi 1 blok masinis harus waspada karena tidak ada space untuk pengereman.",Dirut kai berdalih. Dari rekaman penumpang kereta agro terdengar semboyan 35 hanya sesaat sebelum tabrakan kurang dari 5 detik artinya masinis kereta baru menyadari ada kereta berhenti didepannya. Padahal seharusnya antar kereta berjarak 2 sampai 3 blok dan setiap blok sepanjang 500 hingga 800 meter. Jika jarak dipersempit menjadi 1 blok masinis harus waspada karena tidak ada space untuk pengereman.,60,0,2026-04-28T04:34:27Z,NEGATIF,0.5178
kL5paxuuYdA,KAI_KRL,Ugxs1nQ-qxwuEiZKYjd4AaABAg,@UTSobarnawijaya,👣🤔🧳 taksi green rebahan dulu ... 🙂,taksi green rebahan dulu ...,5,0,2026-04-28T08:14:08Z,NEGATIF,0.8055
kL5paxuuYdA,KAI_KRL,UgxsHnOWxkY7_GtUd854AaABAg,@rodwinowien1332,"Tanya Pak, 

1. palang keretanya ada gak? Berfungsi dengan baik gak? 

2. Masalah gangguan sinyal yang menghambat jalur komunikasinya gimana tuh?","Tanya Pak, 1. palang keretanya ada gak? Berfungsi dengan baik gak? 2. Masalah gangguan sinyal yang menghambat jalur komunikasinya gimana tuh?",21,0,2026-04-28T05:18:07Z,NEGATIF,0.8274
kL5paxuuYdA,KAI_KRL,Ugx3K7R2T2L7GWqSBkd4AaABAg,@seputarternak5758,abis ini grab car dan go car stickernya di lepas semua,abis ini grab car dan go car stickernya di lepas semua,11,0,2026-04-28T04:53:59Z,NETRAL,0.9398
kL5paxuuYdA,KAI_KRL,UgweBP0844epV9MlbUd4AaABAg,@kangMasHendra,"Tidak Perlu Di tutupi pihak green SM, si driver memiliki tunggakan storan, otomatis Di Matikan pihak Pusat, Karena Pusat pembacaan system GPS tidak Ada keakuratan,kesalahan tidak sesuai dengan kondisi jalan ya seperti itu hasilnya","Tidak Perlu Di tutupi pihak green SM, si driver memiliki tunggakan storan, otomatis Di Matikan pihak Pusat, Karena Pusat pembacaan system GPS tidak Ada keakuratan,kesalahan tidak sesuai dengan kondisi jalan ya seperti itu hasilnya",34,0,2026-04-28T12:17:01Z,NEGATIF,0.9852
kL5paxuuYdA,KAI_KRL,UgxIoipumYoRRzprxMx4AaABAg,@GugusSambodo,LAGI2 TAKSI IJO BIKIN MASALAH,LAGI2 TAKSI IJO BIKIN MASALAH,5,0,2026-04-28T01:22:39Z,NEGATIF,0.9944
kL5paxuuYdA,KAI_KRL,Ugw1JMw8T4Bz2qbnD_x4AaABAg,@ProgramRaya,"Jangan menyalah siapapun , masing-masing instansi terkait introspeksi diri, harus ada mitigasi area padat kereta api jakarta  Cikarang semoga kedepannya tidak terulang lagi","Jangan menyalah siapapun , masing-masing instansi terkait introspeksi diri, harus ada mitigasi area padat kereta api jakarta Cikarang semoga kedepannya tidak terulang lagi",23,2,2026-04-28T00:30:24Z,NETRAL,0.5673
kL5paxuuYdA,KAI_KRL,UgxH27kiUkg6LylaH294AaABAg,@oppiebass1846,Ngapain keretanya berenti tabrak aja sekalian taksinya kan dia yg salah. Biasa bawa gerobak bawa taxi ya gini jadinya.,Ngapain keretanya berenti tabrak aja sekalian taksinya kan dia yg salah. Biasa bawa gerobak bawa taxi ya gini jadinya.,19,0,2026-04-28T03:02:55Z,NEGATIF,0.9961
kL5paxuuYdA,KAI_KRL,UgwOGxxuUfJjZjeTelN4AaABAg,@DwiArieYantie,biang keroknya yaa udh taksi itu.. klo dia gak nerobos...gak bakal parah kaya gtu...,biang keroknya yaa udh taksi itu.. klo dia gak nerobos...gak bakal parah kaya gtu...,14,0,2026-05-04T13:03:02Z,NEGATIF,0.9843
kL5paxuuYdA,KAI_KRL,UgyW44dF0lt4pXFf1GV4AaABAg,@aryowicaksonojati944,"Kenapa taksi hijau doang, yang wajib disalahkan ya petugas stasiun ada kereta berhenti kok kereta lain bisa masuk stasiun.","Kenapa taksi hijau doang, yang wajib disalahkan ya petugas stasiun ada kereta berhenti kok kereta lain bisa masuk stasiun.",19,0,2026-04-28T13:17:12Z,NEGATIF,0.9457
kL5paxuuYdA,KAI_KRL,Ugyq9xolqbue3201C3F4AaABAg,@trendchanel1,Kai gak mau rugi intinya..gak mau sedia in panjaga n palang perlintasan.atau pun flyover......,Kai gak mau rugi intinya..gak mau sedia in panjaga n palang perlintasan.atau pun flyover......,14,2,2026-04-28T00:43:01Z,NEGATIF,0.6047
kL5paxuuYdA,KAI_KRL,UgxnUCAJa5Rdqbl62Ad4AaABAg,@pakruswanto3158,"Pimpinan kai hrs bertanggung jawab, dicopot tdk cukup klarifikasi, efaluasi..... 😅😅😅","Pimpinan kai hrs bertanggung jawab, dicopot tdk cukup klarifikasi, efaluasi.....",10,0,2026-04-28T04:36:37Z,NETRAL,0.8505
w8IlPHqLLfU,KAI_KRL,UgymfnPnejzop3mp_Uh4AaABAg,@Udin.Petot296,Audit perusahaan taksinya dan tuntut dipengadilan... Kerugian sudah sangat banyak,Audit perusahaan taksinya dan tuntut dipengadilan... Kerugian sudah sangat banyak,10,10,2026-04-28T04:49:41Z,NEGATIF,0.9719
w8IlPHqLLfU,KAI_KRL,UgxqkPPlm2N_OH2MDWx4AaABAg,@org-gil,Semua yg terlibat kecelakaan  perlu diberi sanksi mulai dari taksi petugas stasiun KA yg mengatur perjalanan waktu itu,Semua yg terlibat kecelakaan perlu diberi sanksi mulai dari taksi petugas stasiun KA yg mengatur perjalanan waktu itu,18,6,2026-04-28T04:33:50Z,NETRAL,0.7793
w8IlPHqLLfU,KAI_KRL,UgxbOUeplgOn-kLQdVB4AaABAg,@sabetzkagawa7569,Dari sekian kata GK ada kata maaf atau bela sungkawa malah fokus ke drivernya saja 😂,Dari sekian kata GK ada kata maaf atau bela sungkawa malah fokus ke drivernya saja,15,4,2026-04-28T04:31:30Z,NEGATIF,0.9711
w8IlPHqLLfU,KAI_KRL,UgySumXbePMDXsDzHop4AaABAg,@Syahid-t7k,Harus nya kalau ada yang menghalangi jalur kereta jangan di Rem tabrak saja karena kalau kereta mengerem mendadak akan celaka itu bukan salah kereta karena kereta sudah punya jalur sendiri,Harus nya kalau ada yang menghalangi jalur kereta jangan di Rem tabrak saja karena kalau kereta mengerem mendadak akan celaka itu bukan salah kereta karena kereta sudah punya jalur sendiri,30,5,2026-04-28T04:30:44Z,NEGATIF,0.9791
w8IlPHqLLfU,KAI_KRL,UgxAxSm2lFGzUPEIFHt4AaABAg,@muhammadrafly1712,Harusnya...TAXI nya di Tabrak sekalian..dari pada Korban Lebih banyak.. !!!,Harusnya...TAXI nya di Tabrak sekalian..dari pada Korban Lebih banyak.. !!!,10,3,2026-04-28T04:51:11Z,NEGATIF,0.9921
w8IlPHqLLfU,KAI_KRL,UgxhyhHWL9x8PGzCpU14AaABAg,@songbrodik,apanya yg di klarifikasi. isi suratnya cuma begitu.. tutup aja mobil ga layak pake,apanya yg di klarifikasi. isi suratnya cuma begitu.. tutup aja mobil ga layak pake,14,3,2026-04-28T04:24:53Z,NEGATIF,0.9971
w8IlPHqLLfU,KAI_KRL,UgzjisPsiePKwNNp80J4AaABAg,@agussurya7716,"Viralkan...klu mobil EV mogok di lokasi berbahaya...
Supir minta bantuan utk gotong/geser mobil rame2....semua ngunci klu aki nya rusak...minta bantuan...",Viralkan...klu mobil EV mogok di lokasi berbahaya... Supir minta bantuan utk gotong geser mobil rame2....semua ngunci klu aki nya rusak...minta bantuan...,21,0,2026-04-28T04:22:46Z,NEGATIF,0.9749
w8IlPHqLLfU,KAI_KRL,Ugyst6xh-5Lo8VOf3B14AaABAg,@bguy8994,Molis lagi molis lagi. Semua merk masalah....😅😅😅😅,Molis lagi molis lagi. Semua merk masalah....,7,0,2026-04-29T07:27:57Z,NEGATIF,0.9963
w8IlPHqLLfU,KAI_KRL,Ugz3Jac2rsArCDybO3l4AaABAg,@radityapratomo972,Ya...harus di audit perusahaan taksinya apalagi ini penanaman modal asing ..ini kan taksi vietnam..jadi mesti ada audit khususnya para drivernya dan proses rekrutmennya...,Ya...harus di audit perusahaan taksinya apalagi ini penanaman modal asing ..ini kan taksi vietnam..jadi mesti ada audit khususnya para drivernya dan proses rekrutmennya...,23,0,2026-04-28T05:02:44Z,NEGATIF,0.5979
w8IlPHqLLfU,KAI_KRL,UgzHFl5RCV6BjyEVBj54AaABAg,@chuarvillage8123,Di tunggu narasumber di RJL5 roh bergentayangan,Di tunggu narasumber di RJL5 roh bergentayangan,7,0,2026-04-28T04:19:48Z,NETRAL,0.9885
w8IlPHqLLfU,KAI_KRL,UgxGNLdabVlOvUhORul4AaABAg,@coolinspirefunnybook1289,"jelas tahu penyebabnya green sm karena mogok di rel yg sharusnya bebas dari apapun,tapi menyalahkan greensm tak menyelesaikan masalah jika suatu hari penyebabnya mobil lain/motor/pohon dst.pertanyaannya yg harus dijawab apakah kai tidak ada cara utk mengantisipasi hal ini jikalau ini terjadi misal mobil derek yg siap gerak cepat di dkt pos kereta yg tentunya supirnya perlu dilatih/tanda bahaya yg bisa serentak dinyalakan utk mengingatkan masinis agar memperlambat jalan keretanya / rem berhenti darurat di setiap kereta yg masinisnya sudah dpt info ada halangan didepan dsb / jalan jalur mobil yg lebih mulus utk menghindari mogok krn jalan tidak rata dsb/aliran listrik statis dsb.

rel lainnya slain di bekasi yg satu tahu rawan di penjompongan dan di grogol menuju Season city itu juga padat/macet jalan menyebrangi rel dan satu lagi di jalan sempit belok kiri saat mau menuju lantumenten (season city).","jelas tahu penyebabnya green sm karena mogok di rel yg sharusnya bebas dari apapun,tapi menyalahkan greensm tak menyelesaikan masalah jika suatu hari penyebabnya mobil lain motor pohon dst.pertanyaannya yg harus dijawab apakah kai tidak ada cara utk mengantisipasi hal ini jikalau ini terjadi misal mobil derek yg siap gerak cepat di dkt pos kereta yg tentunya supirnya perlu dilatih tanda bahaya yg bisa serentak dinyalakan utk mengingatkan masinis agar memperlambat jalan keretanya rem berhenti darurat di setiap kereta yg masinisnya sudah dpt info ada halangan didepan dsb jalan jalur mobil yg lebih mulus utk menghindari mogok krn jalan tidak rata dsb aliran listrik statis dsb. rel lainnya slain di bekasi yg satu tahu rawan di penjompongan dan di grogol menuju Season city itu juga padat macet jalan menyebrangi rel dan satu lagi di jalan sempit belok kiri saat mau menuju lantumenten season city .",144,1,2026-04-28T07:46:24Z,NEGATIF,0.7051
w8IlPHqLLfU,KAI_KRL,UgxOCZSJHMimnVkFNbt4AaABAg,@suwarmansuwarman1804,Mobil nya mogok berarti ketika kereta sudah terlihat dia tetap nyerobot mau lewat,Mobil nya mogok berarti ketika kereta sudah terlihat dia tetap nyerobot mau lewat,13,0,2026-04-28T04:56:53Z,NEGATIF,0.9924
w8IlPHqLLfU,KAI_KRL,Ugyj6fnhM7e0KihLijt4AaABAg,@malixbranding,Mobil listrik taxi Gren banyak masalah ny..croscek dong bos kendaraan ny,Mobil listrik taxi Gren banyak masalah ny..croscek dong bos kendaraan ny,11,3,2026-04-28T04:15:59Z,NEGATIF,0.9926
w8IlPHqLLfU,KAI_KRL,UgwYMDtjIbFKQuGA1pN4AaABAg,@Sumarno-gr9xe,Taxiny di hukum mati ap suruh ganti rugi,Taxiny di hukum mati ap suruh ganti rugi,8,1,2026-04-28T04:43:58Z,NEGATIF,0.9947
w8IlPHqLLfU,KAI_KRL,Ugy14AQnjmootOTCPYd4AaABAg,@adityaprathama-h6b,seharusnya ada simulasi setiap setahun sekali untuk mitigasi bencana,seharusnya ada simulasi setiap setahun sekali untuk mitigasi bencana,9,0,2026-04-28T09:07:04Z,NETRAL,0.9944
w8IlPHqLLfU,KAI_KRL,UgwxTxvGdChFMJcL7Th4AaABAg,@muhammadrafly1712,Ngak ada Alasan / Alibi  Yaxi green tuk membela Diri...sdah Jelas penyebabnya  Sopir TAXI Green ini ..😮😮,Ngak ada Alasan Alibi Yaxi green tuk membela Diri...sdah Jelas penyebabnya Sopir TAXI Green ini ..,16,1,2026-04-28T04:49:52Z,NEGATIF,0.9967
w8IlPHqLLfU,KAI_KRL,Ugzatc3TQx05kNS-5st4AaABAg,@JUNAH-r4j,"3bulan yang lalu di sawah besar, sekarang di bekasi. 
Penyebabnya sama taksi model gitu juga... Parah"""" Pengemudi taksi perusahaan tersebut.","3bulan yang lalu di sawah besar, sekarang di bekasi. Penyebabnya sama taksi model gitu juga... Parah Pengemudi taksi perusahaan tersebut.",20,0,2026-04-28T12:57:03Z,NEGATIF,0.9949
w8IlPHqLLfU,KAI_KRL,UgyF1_tfYhkmEsklDDZ4AaABAg,@muhammadteguhfadillah3041,apakah ga jadi pertanyaan apakah taksi itu masih aman atau tidak,apakah ga jadi pertanyaan apakah taksi itu masih aman atau tidak,11,0,2026-04-28T06:49:58Z,NETRAL,0.8864
w8IlPHqLLfU,KAI_KRL,UgwraqfjlecbqGXZTN14AaABAg,@Kartun85,"Knp gak di serudug seklian si taxinya,. Kan jd penyebab kecelakaan makan korban banyak,. Taxi biru emang gak jelas juga kl di jalan","Knp gak di serudug seklian si taxinya,. Kan jd penyebab kecelakaan makan korban banyak,. Taxi biru emang gak jelas juga kl di jalan",23,1,2026-04-28T04:54:40Z,NEGATIF,0.9947
w8IlPHqLLfU,KAI_KRL,UgwETBsFJL3jc_7qQU54AaABAg,@abdulazis1539,Dari nomor lambung Taxi tsb berasal dari pool Bekasi. Kyknya di pool tsb banyak supir baru yang baru belajar nyupir tolong ditraining lg supirnya jgn cuma ambil potongan komisi doang yg gede akibatnya banyak driver yg tertidur sambil nyupir buat ngejar target 😢😂,Dari nomor lambung Taxi tsb berasal dari pool Bekasi. Kyknya di pool tsb banyak supir baru yang baru belajar nyupir tolong ditraining lg supirnya jgn cuma ambil potongan komisi doang yg gede akibatnya banyak driver yg tertidur sambil nyupir buat ngejar target,42,0,2026-04-28T05:06:02Z,NEGATIF,0.4577
w8IlPHqLLfU,KAI_KRL,UgwKcYnu_JjfNPf3Dsl4AaABAg,@fernandorico.s5204,Kasih bibtang satu aja du playstore pasti hilang tuh,Kasih bibtang satu aja du playstore pasti hilang tuh,9,0,2026-04-28T08:19:05Z,NETRAL,0.5741
w8IlPHqLLfU,KAI_KRL,UgzMNPgAqbQ4xpWadAp4AaABAg,@KisemarIreng,Jgn nyalahin siapa2 namanya juga udh takdir. . .,Jgn nyalahin siapa2 namanya juga udh takdir. . .,9,0,2026-04-28T19:03:22Z,NEGATIF,0.9873
w8IlPHqLLfU,KAI_KRL,UgyVu_9n4o0tGs9mJfR4AaABAg,@ch_popo8414,Inilah minusnya mobil listrik kalo mati pasti auto ngunci sendiri bannya..mau didorong juga pasti sulit.,Inilah minusnya mobil listrik kalo mati pasti auto ngunci sendiri bannya..mau didorong juga pasti sulit.,15,0,2026-04-29T04:18:21Z,NEGATIF,0.996
w8IlPHqLLfU,KAI_KRL,UgzX4jq9tDzxsaCjj7p4AaABAg,@AbdulHari-y6c,"Kenapa bukan taksinya aja yg harus di tabrak oleh KRL,,dengan begitu korbannya dan kerugiannya gak seberapa,,,demi selamatkan cuma satu dua orang,,akhirnya korban tak terkirakan,,,kenapa masinis KRL kurang Nalar,,,atauuuu😮😮😮😢😢😢😢😢😢","Kenapa bukan taksinya aja yg harus di tabrak oleh KRL,,dengan begitu korbannya dan kerugiannya gak seberapa,,,demi selamatkan cuma satu dua orang,,akhirnya korban tak terkirakan,,,kenapa masinis KRL kurang Nalar,,,atauuuu",28,1,2026-04-28T04:38:35Z,NEGATIF,0.9939
w8IlPHqLLfU,KAI_KRL,Ugy5Qa25dGZ9bkoCa414AaABAg,@pointbreak7474,Tuntut semua menejemen nya sekalian tutup,Tuntut semua menejemen nya sekalian tutup,6,0,2026-04-28T16:48:27Z,NEGATIF,0.6977
w8IlPHqLLfU,KAI_KRL,UgxcwQZnQ-HfeEWPDtR4AaABAg,@stefanitangkeallo298,fix ini si taxi bego yg salah. supirnya ditangkap ga ini. Makanya dijalan itu taat aturan aja. Mobil juga dirawatlah biar ga mogok di tengah jalan. ini malah lebih fatal mogok di tengah rel. GILA,fix ini si taxi bego yg salah. supirnya ditangkap ga ini. Makanya dijalan itu taat aturan aja. Mobil juga dirawatlah biar ga mogok di tengah jalan. ini malah lebih fatal mogok di tengah rel. GILA,35,0,2026-04-28T05:23:20Z,NEGATIF,0.9978
w8IlPHqLLfU,KAI_KRL,UgxEMzH97iefXHdH1pZ4AaABAg,@NadaNada-z4n,"Innalillahi Wainnailaihii Rojiun Turut berduka cita atas insiden ini  Smg para korban yg meninggal dunia mendapatkan tmpt yg terbaik disisi Allah Swt, di trima amal ibadah ny di ampuni salah nan khilaf ny seiring doa Smg para korban  luka luka segera mendapatkan penanganan medis yg terbaik dan  kembali pulih sehat sperti sedia kala, baikpun klrg yg ditinggal kn Smg selalu diberikan kekuatan serta ketabahan atas musibah ini Aamiin Allahumma Aamiin .🤲🤲🙏","Innalillahi Wainnailaihii Rojiun Turut berduka cita atas insiden ini Smg para korban yg meninggal dunia mendapatkan tmpt yg terbaik disisi Allah Swt, di trima amal ibadah ny di ampuni salah nan khilaf ny seiring doa Smg para korban luka luka segera mendapatkan penanganan medis yg terbaik dan kembali pulih sehat sperti sedia kala, baikpun klrg yg ditinggal kn Smg selalu diberikan kekuatan serta ketabahan atas musibah ini Aamiin Allahumma Aamiin .",71,0,2026-04-28T05:34:04Z,POSITIF,0.9117
w8IlPHqLLfU,KAI_KRL,Ugws6MzJaMdDTsCk06J4AaABAg,@greenzoneind5429,"GreenSM hanya berkomitmen utamakan standar keselamatan, operasional bla bla.. Permintaan Maaf mu mana?, turut berduka cita utk para korban mana?","GreenSM hanya berkomitmen utamakan standar keselamatan, operasional bla bla.. Permintaan Maaf mu mana?, turut berduka cita utk para korban mana?",20,0,2026-04-28T06:30:55Z,NEGATIF,0.6016
w8IlPHqLLfU,KAI_KRL,UgyLPynLV9UMKQRxt9V4AaABAg,@OgieTekno,"gw rasa ini efek Baterai mobil listrik. karena baterai yang berada di bagian bawah kendaraan terjadi malfungsi akibatefek  elecro magnetic dari rel kereta api. sehingga menyebabkan arus Baterai ke motor mati, apalagi mobil china. masih asal asalan.","gw rasa ini efek Baterai mobil listrik. karena baterai yang berada di bagian bawah kendaraan terjadi malfungsi akibatefek elecro magnetic dari rel kereta api. sehingga menyebabkan arus Baterai ke motor mati, apalagi mobil china. masih asal asalan.",37,0,2026-04-28T11:00:26Z,NEGATIF,0.9755
w8IlPHqLLfU,KAI_KRL,UgwUzMX5U6s9CeLx5Bx4AaABAg,@apriwandiiwan6351,Mobil taxi yg tidak berkualitas,Mobil taxi yg tidak berkualitas,5,0,2026-04-28T08:22:09Z,NEGATIF,0.9971
w8IlPHqLLfU,KAI_KRL,Ugz-GAsLTi0-RJ7PH3B4AaABAg,@YESUS_anak_pelacur,wowo raja omon omon.. bersama isterinya tersayang Tedyy Indera Wijaya.... wowo hanya ambean memisahkan wowo sama Tedy 😂😂😂😂 2 orang ini sunguh BEDEBAH.,wowo raja omon omon.. bersama isterinya tersayang Tedyy Indera Wijaya.... wowo hanya ambean memisahkan wowo sama Tedy 2 orang ini sunguh BEDEBAH.,22,0,2026-04-28T12:09:23Z,NEGATIF,0.9696
w8IlPHqLLfU,KAI_KRL,UgzzouOd4_w4nZqr_eJ4AaABAg,@kanjengun9626,"MASINIS KAI T0L0L, penjarakan dia ! masinis lebih memilih berhenti dan merusak jadwal kereta demi menyelamatkan TAXI daripada menyelamatkan banyak penumpang KAI ! T0L0L kan ?!!!","MASINIS KAI T0L0L, penjarakan dia ! masinis lebih memilih berhenti dan merusak jadwal kereta demi menyelamatkan TAXI daripada menyelamatkan banyak penumpang KAI ! T0L0L kan ?!!!",26,0,2026-04-28T05:11:13Z,NEGATIF,0.997
w8IlPHqLLfU,KAI_KRL,UgwnU11T_SgnpgsH8Nx4AaABAg,@Sutaryono-q2p,Namanya mogok !! Supirnya juga pasti tidak mau mogok apalagi di lintasan kereta api ..,Namanya mogok !! Supirnya juga pasti tidak mau mogok apalagi di lintasan kereta api ..,15,1,2026-04-28T04:19:15Z,NEGATIF,0.8919
w8IlPHqLLfU,KAI_KRL,UgxiJgpPhg6cWK4DctJ4AaABAg,@arleigh31burke-zc2om,jangan cari kambing hitam. kebetulan aja itu taksi. misalnya tadinya itu pohon tumbang gimana? usut persinyalan KAI. kok bisa kereta masih tunggu sinyal tapi yg dibelakangnya nyelonong terus,jangan cari kambing hitam. kebetulan aja itu taksi. misalnya tadinya itu pohon tumbang gimana? usut persinyalan KAI. kok bisa kereta masih tunggu sinyal tapi yg dibelakangnya nyelonong terus,28,1,2026-04-28T04:36:41Z,NEGATIF,0.9971
x-7fjnb-aGo,KAI_KRL,UgynUWHeI1pv_qGO3ZR4AaABAg,@ariefmarjuki9787,"Pemicu kecelakaan memang taksi ini. Tapi jika dicermati kecelakaan diakibatkan miss komunikasi dari petugas di lapangan yaitu ke petugas pengatur perjalanan KA, atau petugas sinyal atau kepala stasiun.
Dengan waktu selama itu dimana kereta sempat menurunkan penumpang sepertinya tidak ada update tentang kecelakaan sehingga kereta Argo bisa berjalan dan melaju kencang.","Pemicu kecelakaan memang taksi ini. Tapi jika dicermati kecelakaan diakibatkan miss komunikasi dari petugas di lapangan yaitu ke petugas pengatur perjalanan KA, atau petugas sinyal atau kepala stasiun. Dengan waktu selama itu dimana kereta sempat menurunkan penumpang sepertinya tidak ada update tentang kecelakaan sehingga kereta Argo bisa berjalan dan melaju kencang.",51,7,2026-04-29T02:25:38Z,POSITIF,0.444
x-7fjnb-aGo,KAI_KRL,UgzvkoxRGMiuPENuh8l4AaABAg,@user-js8ep5tb9r,"Dari begitu banyak insiden aneh taxi ini, 
ada variabel yg selalu sama, yaitu: jenis mobil. 
ada variabel yg selalu beda, yaitu: supir. 

Ada pattern disini.","Dari begitu banyak insiden aneh taxi ini, ada variabel yg selalu sama, yaitu jenis mobil. ada variabel yg selalu beda, yaitu supir. Ada pattern disini.",25,2,2026-04-29T12:15:09Z,NEGATIF,0.4982
x-7fjnb-aGo,KAI_KRL,UgzDUpIQxwDzU2DzIxV4AaABAg,@ichayosephine1121,"Rencana Alloh mari kita introspeksi dgn kejadian ini, supaya tidak terulang lagi","Rencana Alloh mari kita introspeksi dgn kejadian ini, supaya tidak terulang lagi",12,0,2026-04-30T10:13:15Z,NEGATIF,0.7208
x-7fjnb-aGo,KAI_KRL,UgzbiRW8aoDz9ufLCTN4AaABAg,@MadaGaskar-t6h,"Emang gak ada palang kereta?
Minta ganti 10. Triliun itu",Emang gak ada palang kereta? Minta ganti 10. Triliun itu,10,1,2026-04-30T08:36:58Z,NEGATIF,0.9776
x-7fjnb-aGo,KAI_KRL,UgxJl0diaBf45w8nICR4AaABAg,@charlesrivaitanjung5544,Tutup lintasan ampera banyak kecelakaan,Tutup lintasan ampera banyak kecelakaan,5,2,2026-04-30T00:22:59Z,NEGATIF,0.8388
x-7fjnb-aGo,KAI_KRL,UgwYsfWJIGfapf8E0Zp4AaABAg,@Kucingkuning.,"KA selalu datang on time di stasiun....ketika tabrak taxi dan selama proses berlangsung maka info sinyal.terlambat karena masinis dan asistennya di bagian depan kereta lgs tabrak kereta dan dlm.keadaan shock dan luka parah tidak sempat telfon beri info, bagimana masinis didepan nabrak disuruh cepat lgs nelpon stasiun dlsb dlm.keadaan gt..","KA selalu datang on time di stasiun....ketika tabrak taxi dan selama proses berlangsung maka info sinyal.terlambat karena masinis dan asistennya di bagian depan kereta lgs tabrak kereta dan dlm.keadaan shock dan luka parah tidak sempat telfon beri info, bagimana masinis didepan nabrak disuruh cepat lgs nelpon stasiun dlsb dlm.keadaan gt..",50,1,2026-04-29T07:17:00Z,NEGATIF,0.7202
x-7fjnb-aGo,KAI_KRL,Ugy9TRw9lpaETSs1DGh4AaABAg,@endrogustiawan465,"Belum  tentu taxinya bersalah bila tdk melanggar rambu lintas  KA , krn crossing dg  rel kebanyakan 
trabel/bermasalah maka, 
edukasi driver bila nyebrang rel KA :
1 Taat/sabar jgn melanggar rambu lintas KA.
2 Jgn pernah pelan banget bila melintas rel KA, tnggu jarak dg mobil dpn nya smpai bs melintas dg cepat
    karena rel KA mempunyai medan magnet yg sangat besar dan bs akibatkan mesin mobil apapun mati total.
Smoga berguna utk kita smua.","Belum tentu taxinya bersalah bila tdk melanggar rambu lintas KA , krn crossing dg rel kebanyakan trabel bermasalah maka, edukasi driver bila nyebrang rel KA 1 Taat sabar jgn melanggar rambu lintas KA. 2 Jgn pernah pelan banget bila melintas rel KA, tnggu jarak dg mobil dpn nya smpai bs melintas dg cepat karena rel KA mempunyai medan magnet yg sangat besar dan bs akibatkan mesin mobil apapun mati total. Smoga berguna utk kita smua.",75,1,2026-04-30T08:50:56Z,POSITIF,0.958
x-7fjnb-aGo,KAI_KRL,UgydVG1uPqCXdMGiO9t4AaABAg,@TheFlider178,"Sang pemicu yg merusak signal, gangguan jaringan teknologi elektromagnetik error diterminal beberapa menit sehingga waktu terbuang untuk keselamatan yg lain. padahal menurut saksi mata palang lintasan sudah dilanggar masih ngotot jg. pantas aja banyak kasusnya slma beroperasi.","Sang pemicu yg merusak signal, gangguan jaringan teknologi elektromagnetik error diterminal beberapa menit sehingga waktu terbuang untuk keselamatan yg lain. padahal menurut saksi mata palang lintasan sudah dilanggar masih ngotot jg. pantas aja banyak kasusnya slma beroperasi.",37,2,2026-04-29T07:23:10Z,NEGATIF,0.9934
x-7fjnb-aGo,KAI_KRL,UgzKHML-NjcCSCdJTnZ4AaABAg,@Budi-n2h,"wahh,,, jgn2 nyari tumbaL nihh. !!!.","wahh,,, jgn2 nyari tumbaL nihh. !!!.",6,1,2026-04-30T23:57:06Z,NEGATIF,0.9928
x-7fjnb-aGo,KAI_KRL,UgwUYvgc0myAgg9eenx4AaABAg,@MantanSepecial,Perlu di sidak bagian pemberi    ijin test layak jalan . Saya menduga tidak di test dengan benar sebelum diberi ijin masuk Indonesia.,Perlu di sidak bagian pemberi ijin test layak jalan . Saya menduga tidak di test dengan benar sebelum diberi ijin masuk Indonesia.,22,0,2026-04-29T08:32:01Z,NEGATIF,0.669
x-7fjnb-aGo,KAI_KRL,Ugzyr2gZ3xu0xtKC4_R4AaABAg,@restoepinggiran,"LUCU.... 🤣🤣🤣Mo-lis benda mati dijadikan alibi, kelalaian manusia dilupakan 🤣🤣🤣","LUCU.... Mo-lis benda mati dijadikan alibi, kelalaian manusia dilupakan",9,0,2026-04-30T00:20:54Z,NEGATIF,0.9968
